level,author_frac,post_frac
Low,0.3664259927797834,0.6942508710801394
Low,0.36823104693140796,0.6951219512195121
Low,0.3700361010830325,0.695993031358885
Low,0.37184115523465705,0.6968641114982579
Low,0.37364620938628157,0.6977351916376306
Low,0.37545126353790614,0.6986062717770035
Low,0.37725631768953066,0.6994773519163763
Low,0.37906137184115524,0.7003484320557491
Low,0.38086642599277976,0.7012195121951219
Low,0.38267148014440433,0.7020905923344948
Low,0.3844765342960289,0.7029616724738676
Low,0.3862815884476534,0.7038327526132404
Low,0.388086642599278,0.7047038327526133
Low,0.3898916967509025,0.705574912891986
Low,0.3916967509025271,0.7064459930313589
Low,0.3935018050541516,0.7073170731707317
Low,0.3953068592057762,0.7081881533101045
Low,0.3971119133574007,0.7090592334494773
Low,0.3989169675090253,0.7099303135888502
Low,0.4007220216606498,0.710801393728223
Low,0.40252707581227437,0.7116724738675958
Low,0.4043321299638989,0.7125435540069687
Low,0.40613718411552346,0.7134146341463414
Low,0.40794223826714804,0.7142857142857143
Low,0.40974729241877256,0.7151567944250871
Low,0.41155234657039713,0.7160278745644599
Low,0.41335740072202165,0.7168989547038328
Low,0.4151624548736462,0.7177700348432056
Low,0.41696750902527074,0.7186411149825784
Low,0.4187725631768953,0.7195121951219512
Low,0.42057761732851984,0.7203832752613241
Low,0.4223826714801444,0.7212543554006968
Low,0.42418772563176893,0.7221254355400697
Low,0.4259927797833935,0.7229965156794426
Low,0.427797833935018,0.7238675958188153
Low,0.4296028880866426,0.7247386759581882
Low,0.4314079422382672,0.725609756097561
Low,0.4332129963898917,0.7264808362369338
Low,0.43501805054151627,0.7273519163763066
Low,0.4368231046931408,0.7282229965156795
Low,0.43862815884476536,0.7290940766550522
Low,0.4404332129963899,0.7299651567944251
Low,0.44223826714801445,0.730836236933798
Low,0.44404332129963897,0.7317073170731707
Low,0.44584837545126355,0.7325783972125436
Low,0.44765342960288806,0.7334494773519163
Low,0.44945848375451264,0.7343205574912892
Low,0.45126353790613716,0.735191637630662
Low,0.45306859205776173,0.7360627177700348
Low,0.4548736462093863,0.7369337979094077
Low,0.4566787003610108,0.7378048780487805
Low,0.4584837545126354,0.7386759581881533
Low,0.4602888086642599,0.7395470383275261
Low,0.4620938628158845,0.740418118466899
Low,0.463898916967509,0.7412891986062717
Low,0.4657039711191336,0.7421602787456446
Low,0.4675090252707581,0.7430313588850174
Low,0.4693140794223827,0.7439024390243902
Low,0.4711191335740072,0.7447735191637631
Low,0.4729241877256318,0.7456445993031359
Low,0.4747292418772563,0.7465156794425087
Low,0.47653429602888087,0.7473867595818815
Low,0.47833935018050544,0.7482578397212544
Low,0.48014440433212996,0.7491289198606271
Low,0.48194945848375453,0.75
Low,0.48375451263537905,0.7508710801393729
Low,0.4855595667870036,0.7517421602787456
Low,0.48736462093862815,0.7526132404181185
Low,0.4891696750902527,0.7534843205574913
Low,0.49097472924187724,0.7543554006968641
Low,0.4927797833935018,0.7552264808362369
Low,0.49458483754512633,0.7560975609756098
Low,0.4963898916967509,0.7569686411149826
Low,0.4981949458483754,0.7578397212543554
Low,0.5,0.7587108013937283
Low,0.5018050541516246,0.759581881533101
Low,0.5036101083032491,0.7604529616724739
Low,0.5054151624548736,0.7613240418118467
Low,0.5072202166064982,0.7621951219512195
Low,0.5090252707581228,0.7630662020905923
Low,0.5108303249097473,0.7639372822299652
Low,0.5126353790613718,0.764808362369338
Low,0.5144404332129964,0.7656794425087108
Low,0.516245487364621,0.7665505226480837
Low,0.5180505415162455,0.7674216027874564
Low,0.51985559566787,0.7682926829268293
Low,0.5216606498194946,0.769163763066202
Low,0.5234657039711191,0.7700348432055749
Low,0.5252707581227437,0.7709059233449478
Low,0.5270758122743683,0.7717770034843205
Low,0.5288808664259927,0.7726480836236934
Low,0.5306859205776173,0.7735191637630662
Low,0.5324909747292419,0.774390243902439
Low,0.5342960288808665,0.7752613240418118
Low,0.5361010830324909,0.7761324041811847
Low,0.5379061371841155,0.7770034843205574
Low,0.5397111913357401,0.7778745644599303
Low,0.5415162454873647,0.7787456445993032
Low,0.5433212996389891,0.7796167247386759
Low,0.5451263537906137,0.7804878048780488
Low,0.5469314079422383,0.7813588850174216
Low,0.5487364620938628,0.7822299651567944
Low,0.5505415162454874,0.7831010452961672
Low,0.5523465703971119,0.7839721254355401
Low,0.5541516245487365,0.7848432055749129
Low,0.555956678700361,0.7857142857142857
Low,0.5577617328519856,0.7865853658536586
Low,0.5595667870036101,0.7874564459930313
Low,0.5613718411552346,0.7883275261324042
Low,0.5631768953068592,0.789198606271777
Low,0.5649819494584838,0.7900696864111498
Low,0.5667870036101083,0.7909407665505227
Low,0.5685920577617328,0.7918118466898955
Low,0.5703971119133574,0.7926829268292683
Low,0.572202166064982,0.7935540069686411
Low,0.5740072202166066,0.794425087108014
Low,0.575812274368231,0.7952961672473867
Low,0.5776173285198556,0.7961672473867596
Low,0.5794223826714802,0.7970383275261324
Low,0.5812274368231047,0.7979094076655052
Low,0.5830324909747292,0.7987804878048781
Low,0.5848375451263538,0.7996515679442509
Low,0.5866425992779783,0.8005226480836237
Low,0.5884476534296029,0.8013937282229965
Low,0.5902527075812274,0.8022648083623694
Low,0.592057761732852,0.8031358885017421
Low,0.5938628158844765,0.804006968641115
Low,0.5956678700361011,0.8048780487804879
Low,0.5974729241877257,0.8057491289198606
Low,0.5992779783393501,0.8066202090592335
Low,0.6010830324909747,0.8074912891986062
Low,0.6028880866425993,0.8083623693379791
Low,0.6046931407942239,0.8092334494773519
Low,0.6064981949458483,0.8101045296167247
Low,0.6083032490974729,0.8109756097560976
Low,0.6101083032490975,0.8118466898954704
Low,0.6119133574007221,0.8127177700348432
Low,0.6137184115523465,0.813588850174216
Low,0.6155234657039711,0.8144599303135889
Low,0.6173285198555957,0.8153310104529616
Low,0.6191335740072202,0.8162020905923345
Low,0.6209386281588448,0.8170731707317073
Low,0.6227436823104693,0.8179442508710801
Low,0.6245487364620939,0.818815331010453
Low,0.6263537906137184,0.8196864111498258
Low,0.628158844765343,0.8205574912891986
Low,0.6299638989169675,0.8214285714285714
Low,0.631768953068592,0.8222996515679443
Low,0.6335740072202166,0.823170731707317
Low,0.6353790613718412,0.8240418118466899
Low,0.6371841155234657,0.8249128919860628
Low,0.6389891696750902,0.8257839721254355
Low,0.6407942238267148,0.8266550522648084
Low,0.6425992779783394,0.8275261324041812
Low,0.644404332129964,0.828397212543554
Low,0.6462093862815884,0.8292682926829268
Low,0.648014440433213,0.8301393728222997
Low,0.6498194945848376,0.8310104529616724
Low,0.6516245487364621,0.8318815331010453
Low,0.6534296028880866,0.8327526132404182
Low,0.6552346570397112,0.8336236933797909
Low,0.6570397111913358,0.8344947735191638
Low,0.6588447653429603,0.8353658536585366
Low,0.6606498194945848,0.8362369337979094
Low,0.6624548736462094,0.8371080139372822
Low,0.6642599277978339,0.837979094076655
Low,0.6660649819494585,0.8388501742160279
Low,0.6678700361010831,0.8397212543554007
Low,0.6696750902527075,0.8405923344947736
Low,0.6714801444043321,0.8414634146341463
Low,0.6732851985559567,0.8423344947735192
Low,0.6750902527075813,0.8432055749128919
Low,0.6768953068592057,0.8440766550522648
Low,0.6787003610108303,0.8449477351916377
Low,0.6805054151624549,0.8458188153310104
Low,0.6823104693140795,0.8466898954703833
Low,0.6841155234657039,0.8475609756097561
Low,0.6859205776173285,0.8484320557491289
Low,0.6877256317689531,0.8493031358885017
Low,0.6895306859205776,0.8501742160278746
Low,0.6913357400722022,0.8510452961672473
Low,0.6931407942238267,0.8519163763066202
Low,0.6949458483754513,0.8527874564459931
Low,0.6967509025270758,0.8536585365853658
Low,0.6985559566787004,0.8545296167247387
Low,0.7003610108303249,0.8554006968641115
Low,0.7021660649819494,0.8562717770034843
Low,0.703971119133574,0.8571428571428571
Low,0.7057761732851986,0.85801393728223
Low,0.7075812274368231,0.8588850174216028
Low,0.7093862815884476,0.8597560975609756
Low,0.7111913357400722,0.8606271777003485
Low,0.7129963898916968,0.8614982578397212
Low,0.7148014440433214,0.8623693379790941
Low,0.7166064981949458,0.8632404181184669
Low,0.7184115523465704,0.8641114982578397
Low,0.720216606498195,0.8649825783972126
Low,0.7220216606498195,0.8658536585365854
Low,0.723826714801444,0.8667247386759582
Low,0.7256317689530686,0.867595818815331
Low,0.7274368231046932,0.8684668989547039
Low,0.7292418772563177,0.8693379790940766
Low,0.7310469314079422,0.8702090592334495
Low,0.7328519855595668,0.8710801393728222
Low,0.7346570397111913,0.8719512195121951
Low,0.7364620938628159,0.872822299651568
Low,0.7382671480144405,0.8736933797909407
Low,0.740072202166065,0.8745644599303136
Low,0.7418772563176895,0.8754355400696864
Low,0.7436823104693141,0.8763066202090593
Low,0.7454873646209387,0.877177700348432
Low,0.7472924187725631,0.8780487804878049
Low,0.7490974729241877,0.8789198606271778
Low,0.7509025270758123,0.8797909407665505
Low,0.7527075812274369,0.8806620209059234
Low,0.7545126353790613,0.8815331010452961
Low,0.7563176895306859,0.882404181184669
Low,0.7581227436823105,0.8832752613240418
Low,0.759927797833935,0.8841463414634146
Low,0.7617328519855595,0.8850174216027874
Low,0.7635379061371841,0.8858885017421603
Low,0.7653429602888087,0.8867595818815331
Low,0.7671480144404332,0.8876306620209059
Low,0.7689530685920578,0.8885017421602788
Low,0.7707581227436823,0.8893728222996515
Low,0.7725631768953068,0.8902439024390244
Low,0.7743682310469314,0.8911149825783972
Low,0.776173285198556,0.89198606271777
Low,0.7779783393501805,0.8928571428571429
Low,0.779783393501805,0.8937282229965157
Low,0.7815884476534296,0.8945993031358885
Low,0.7833935018050542,0.8954703832752613
Low,0.7851985559566786,0.8963414634146342
Low,0.7870036101083032,0.8972125435540069
Low,0.7888086642599278,0.8980836236933798
Low,0.7906137184115524,0.8989547038327527
Low,0.7924187725631769,0.8998257839721254
Low,0.7942238267148014,0.9006968641114983
Low,0.796028880866426,0.9015679442508711
Low,0.7978339350180506,0.9024390243902439
Low,0.7996389891696751,0.9033101045296167
Low,0.8014440433212996,0.9041811846689896
Low,0.8032490974729242,0.9050522648083623
Low,0.8050541516245487,0.9059233449477352
Low,0.8068592057761733,0.9067944250871081
Low,0.8086642599277978,0.9076655052264808
Low,0.8104693140794224,0.9085365853658537
Low,0.8122743682310469,0.9094076655052264
Low,0.8140794223826715,0.9102787456445993
Low,0.8158844765342961,0.9111498257839721
Low,0.8176895306859205,0.912020905923345
Low,0.8194945848375451,0.9128919860627178
Low,0.8212996389891697,0.9137630662020906
Low,0.8231046931407943,0.9146341463414634
Low,0.8249097472924187,0.9155052264808362
Low,0.8267148014440433,0.9163763066202091
Low,0.8285198555956679,0.9172473867595818
Low,0.8303249097472925,0.9181184668989547
Low,0.8321299638989169,0.9189895470383276
Low,0.8339350180505415,0.9198606271777003
Low,0.8357400722021661,0.9207317073170732
Low,0.8375451263537906,0.921602787456446
Low,0.8393501805054152,0.9224738675958188
Low,0.8411552346570397,0.9233449477351916
Low,0.8429602888086642,0.9242160278745645
Low,0.8447653429602888,0.9250871080139372
Low,0.8465703971119134,0.9259581881533101
Low,0.8483754512635379,0.926829268292683
Low,0.8501805054151624,0.9277003484320557
Low,0.851985559566787,0.9285714285714286
Low,0.8537906137184116,0.9294425087108014
Low,0.855595667870036,0.9303135888501742
Low,0.8574007220216606,0.931184668989547
Low,0.8592057761732852,0.9320557491289199
Low,0.8610108303249098,0.9329268292682927
Low,0.8628158844765343,0.9337979094076655
Low,0.8646209386281588,0.9346689895470384
Low,0.8664259927797834,0.9355400696864111
Low,0.868231046931408,0.936411149825784
Low,0.8700361010830325,0.9372822299651568
Low,0.871841155234657,0.9381533101045296
Low,0.8736462093862816,0.9390243902439024
Low,0.8754512635379061,0.9398954703832753
Low,0.8772563176895307,0.9407665505226481
Low,0.8790613718411552,0.9416376306620209
Low,0.8808664259927798,0.9425087108013938
Low,0.8826714801444043,0.9433797909407665
Low,0.8844765342960289,0.9442508710801394
Low,0.8862815884476535,0.9451219512195121
Low,0.8880866425992779,0.945993031358885
Low,0.8898916967509025,0.9468641114982579
Low,0.8916967509025271,0.9477351916376306
Low,0.8935018050541517,0.9486062717770035
Low,0.8953068592057761,0.9494773519163763
Low,0.8971119133574007,0.9503484320557491
Low,0.8989169675090253,0.9512195121951219
Low,0.9007220216606499,0.9520905923344948
Low,0.9025270758122743,0.9529616724738676
Low,0.9043321299638989,0.9538327526132404
Low,0.9061371841155235,0.9547038327526133
Low,0.907942238267148,0.955574912891986
Low,0.9097472924187726,0.9564459930313589
Low,0.9115523465703971,0.9573170731707317
Low,0.9133574007220217,0.9581881533101045
Low,0.9151624548736462,0.9590592334494773
Low,0.9169675090252708,0.9599303135888502
Low,0.9187725631768953,0.960801393728223
Low,0.9205776173285198,0.9616724738675958
Low,0.9223826714801444,0.9625435540069687
Low,0.924187725631769,0.9634146341463414
Low,0.9259927797833934,0.9642857142857143
Low,0.927797833935018,0.9651567944250871
Low,0.9296028880866426,0.9660278745644599
Low,0.9314079422382672,0.9668989547038328
Low,0.9332129963898917,0.9677700348432056
Low,0.9350180505415162,0.9686411149825784
Low,0.9368231046931408,0.9695121951219512
Low,0.9386281588447654,0.9703832752613241
Low,0.9404332129963899,0.9712543554006968
Low,0.9422382671480144,0.9721254355400697
Low,0.944043321299639,0.9729965156794426
Low,0.9458483754512635,0.9738675958188153
Low,0.9476534296028881,0.9747386759581882
Low,0.9494584837545126,0.975609756097561
Low,0.9512635379061372,0.9764808362369338
Low,0.9530685920577617,0.9773519163763066
Low,0.9548736462093863,0.9782229965156795
Low,0.9566787003610109,0.9790940766550522
Low,0.9584837545126353,0.9799651567944251
Low,0.9602888086642599,0.980836236933798
Low,0.9620938628158845,0.9817073170731707
Low,0.9638989169675091,0.9825783972125436
Low,0.9657039711191335,0.9834494773519163
Low,0.9675090252707581,0.9843205574912892
Low,0.9693140794223827,0.985191637630662
Low,0.9711191335740073,0.9860627177700348
Low,0.9729241877256317,0.9869337979094077
Low,0.9747292418772563,0.9878048780487805
Low,0.9765342960288809,0.9886759581881533
Low,0.9783393501805054,0.9895470383275261
Low,0.98014440433213,0.990418118466899
Low,0.9819494584837545,0.9912891986062717
Low,0.983754512635379,0.9921602787456446
Low,0.9855595667870036,0.9930313588850174
Low,0.9873646209386282,0.9939024390243902
Low,0.9891696750902527,0.9947735191637631
Low,0.9909747292418772,0.9956445993031359
Low,0.9927797833935018,0.9965156794425087
Low,0.9945848375451264,0.9973867595818815
Low,0.9963898916967509,0.9982578397212544
Low,0.9981949458483754,0.9991289198606271
Low,1.0,1.0
High,0.002004008016032064,0.0796847635726795
High,0.004008016032064128,0.15411558669001751
High,0.006012024048096192,0.17950963222416813
High,0.008016032064128256,0.19614711033274956
High,0.01002004008016032,0.2119089316987741
High,0.012024048096192385,0.22679509632224168
High,0.014028056112224449,0.2381786339754816
High,0.01603206412825651,0.24956217162872155
High,0.018036072144288578,0.2600700525394046
High,0.02004008016032064,0.26970227670753066
High,0.022044088176352707,0.27933450087565675
High,0.02404809619238477,0.28809106830122594
High,0.026052104208416832,0.2968476357267951
High,0.028056112224448898,0.30472854640980734
High,0.03006012024048096,0.3126094570928196
High,0.03206412825651302,0.3204903677758319
High,0.03406813627254509,0.3274956217162872
High,0.036072144288577156,0.3345008756567426
High,0.03807615230460922,0.340630472854641
High,0.04008016032064128,0.3458844133099825
High,0.04208416833667335,0.351138353765324
High,0.04408817635270541,0.3563922942206655
High,0.04609218436873747,0.361646234676007
High,0.04809619238476954,0.36690017513134854
High,0.050100200400801605,0.37215411558669004
High,0.052104208416833664,0.37740805604203154
High,0.05410821643286573,0.38266199649737304
High,0.056112224448897796,0.38791593695271454
High,0.05811623246492986,0.3922942206654991
High,0.06012024048096192,0.3966725043782837
High,0.06212424849699399,0.4010507880910683
High,0.06412825651302605,0.4054290718038529
High,0.06613226452905811,0.4089316987740806
High,0.06813627254509018,0.4124343257443082
High,0.07014028056112225,0.4159369527145359
High,0.07214428857715431,0.4194395796847636
High,0.07414829659318638,0.42294220665499127
High,0.07615230460921844,0.4264448336252189
High,0.0781563126252505,0.4299474605954466
High,0.08016032064128256,0.43345008756567427
High,0.08216432865731463,0.43695271453590195
High,0.0841683366733467,0.4404553415061296
High,0.08617234468937876,0.44395796847635727
High,0.08817635270541083,0.44746059544658495
High,0.09018036072144289,0.45096322241681264
High,0.09218436873747494,0.45446584938704027
High,0.09418837675350701,0.45796847635726795
High,0.09619238476953908,0.46147110332749564
High,0.09819639278557114,0.4649737302977233
High,0.10020040080160321,0.46847635726795095
High,0.10220440881763528,0.4711033274956217
High,0.10420841683366733,0.47373029772329245
High,0.1062124248496994,0.4763572679509632
High,0.10821643286573146,0.478984238178634
High,0.11022044088176353,0.4816112084063047
High,0.11222444889779559,0.4842381786339755
High,0.11422845691382766,0.4868651488616462
High,0.11623246492985972,0.489492119089317
High,0.11823647294589178,0.4921190893169877
High,0.12024048096192384,0.4947460595446585
High,0.12224448897795591,0.4973730297723292
High,0.12424849699398798,0.5
High,0.12625250501002003,0.5026269702276708
High,0.1282565130260521,0.5052539404553416
High,0.13026052104208416,0.5078809106830122
High,0.13226452905811623,0.510507880910683
High,0.1342685370741483,0.5131348511383538
High,0.13627254509018036,0.5157618213660246
High,0.13827655310621242,0.5183887915936952
High,0.1402805611222445,0.521015761821366
High,0.14228456913827656,0.5236427320490368
High,0.14428857715430862,0.5262697022767076
High,0.1462925851703407,0.5288966725043783
High,0.14829659318637275,0.531523642732049
High,0.15030060120240482,0.5341506129597198
High,0.1523046092184369,0.5367775831873906
High,0.15430861723446893,0.5394045534150613
High,0.156312625250501,0.542031523642732
High,0.15831663326653306,0.5446584938704028
High,0.16032064128256512,0.5472854640980735
High,0.1623246492985972,0.5499124343257443
High,0.16432865731462926,0.5525394045534151
High,0.16633266533066132,0.5551663747810858
High,0.1683366733466934,0.5577933450087565
High,0.17034068136272545,0.5604203152364273
High,0.17234468937875752,0.5630472854640981
High,0.1743486973947896,0.5656742556917689
High,0.17635270541082165,0.5683012259194395
High,0.17835671342685372,0.5700525394045534
High,0.18036072144288579,0.5718038528896673
High,0.18236472945891782,0.5735551663747811
High,0.1843687374749499,0.5753064798598949
High,0.18637274549098196,0.5770577933450087
High,0.18837675350701402,0.5788091068301225
High,0.1903807615230461,0.5805604203152365
High,0.19238476953907815,0.5823117338003503
High,0.19438877755511022,0.5840630472854641
High,0.1963927855711423,0.5858143607705779
High,0.19839679358717435,0.5875656742556917
High,0.20040080160320642,0.5893169877408057
High,0.20240480961923848,0.5910683012259195
High,0.20440881763527055,0.5928196147110333
High,0.20641282565130262,0.5945709281961471
High,0.20841683366733466,0.5963222416812609
High,0.21042084168336672,0.5980735551663747
High,0.2124248496993988,0.5998248686514887
High,0.21442885771543085,0.6015761821366025
High,0.21643286573146292,0.6033274956217163
High,0.218436873747495,0.6050788091068301
High,0.22044088176352705,0.6068301225919439
High,0.22244488977955912,0.6085814360770578
High,0.22444889779559118,0.6103327495621717
High,0.22645290581162325,0.6120840630472855
High,0.22845691382765532,0.6138353765323993
High,0.23046092184368738,0.6155866900175131
High,0.23246492985971945,0.617338003502627
High,0.23446893787575152,0.6190893169877408
High,0.23647294589178355,0.6208406304728546
High,0.23847695390781562,0.6225919439579685
High,0.24048096192384769,0.6243432574430823
High,0.24248496993987975,0.6260945709281961
High,0.24448897795591182,0.62784588441331
High,0.24649298597194388,0.6295971978984238
High,0.24849699398797595,0.6313485113835376
High,0.250501002004008,0.6330998248686515
High,0.25250501002004005,0.6348511383537653
High,0.2545090180360721,0.6366024518388792
High,0.2565130260521042,0.638353765323993
High,0.25851703406813625,0.6401050788091068
High,0.2605210420841683,0.6418563922942206
High,0.2625250501002004,0.6436077057793345
High,0.26452905811623245,0.6453590192644484
High,0.2665330661322645,0.6471103327495622
High,0.2685370741482966,0.648861646234676
High,0.27054108216432865,0.6506129597197898
High,0.2725450901803607,0.6523642732049036
High,0.2745490981963928,0.6541155866900175
High,0.27655310621242485,0.6558669001751314
High,0.2785571142284569,0.6576182136602452
High,0.280561122244489,0.659369527145359
High,0.28256513026052105,0.6611208406304728
High,0.2845691382765531,0.6628721541155866
High,0.2865731462925852,0.6646234676007006
High,0.28857715430861725,0.6663747810858144
High,0.2905811623246493,0.6681260945709282
High,0.2925851703406814,0.669877408056042
High,0.29458917835671344,0.6716287215411558
High,0.2965931863727455,0.6733800350262698
High,0.2985971943887776,0.6751313485113836
High,0.30060120240480964,0.6768826619964974
High,0.3026052104208417,0.6786339754816112
High,0.3046092184368738,0.680385288966725
High,0.3066132264529058,0.6821366024518388
High,0.30861723446893785,0.6838879159369528
High,0.3106212424849699,0.6856392294220666
High,0.312625250501002,0.6873905429071804
High,0.31462925851703405,0.6891418563922942
High,0.3166332665330661,0.690893169877408
High,0.3186372745490982,0.6926444833625219
High,0.32064128256513025,0.6943957968476357
High,0.3226452905811623,0.6961471103327496
High,0.3246492985971944,0.6978984238178634
High,0.32665330661322645,0.6996497373029772
High,0.3286573146292585,0.7014010507880911
High,0.3306613226452906,0.7031523642732049
High,0.33266533066132264,0.7049036777583187
High,0.3346693386773547,0.7066549912434326
High,0.3366733466933868,0.7084063047285464
High,0.33867735470941884,0.7101576182136602
High,0.3406813627254509,0.7119089316987741
High,0.342685370741483,0.712784588441331
High,0.34468937875751504,0.7136602451838879
High,0.3466933867735471,0.7145359019264448
High,0.3486973947895792,0.7154115586690017
High,0.35070140280561124,0.7162872154115587
High,0.3527054108216433,0.7171628721541156
High,0.35470941883767537,0.7180385288966725
High,0.35671342685370744,0.7189141856392294
High,0.3587174348697395,0.7197898423817863
High,0.36072144288577157,0.7206654991243433
High,0.3627254509018036,0.7215411558669002
High,0.36472945891783565,0.7224168126094571
High,0.3667334669338677,0.723292469352014
High,0.3687374749498998,0.7241681260945709
High,0.37074148296593185,0.7250437828371279
High,0.3727454909819639,0.7259194395796847
High,0.374749498997996,0.7267950963222417
High,0.37675350701402804,0.7276707530647986
High,0.3787575150300601,0.7285464098073555
High,0.3807615230460922,0.7294220665499125
High,0.38276553106212424,0.7302977232924693
High,0.3847695390781563,0.7311733800350263
High,0.3867735470941884,0.7320490367775832
High,0.38877755511022044,0.7329246935201401
High,0.3907815631262525,0.7338003502626971
High,0.3927855711422846,0.7346760070052539
High,0.39478957915831664,0.7355516637478109
High,0.3967935871743487,0.7364273204903677
High,0.39879759519038077,0.7373029772329247
High,0.40080160320641284,0.7381786339754816
High,0.4028056112224449,0.7390542907180385
High,0.40480961923847697,0.7399299474605955
High,0.40681362725450904,0.7408056042031523
High,0.4088176352705411,0.7416812609457093
High,0.41082164328657317,0.7425569176882661
High,0.41282565130260523,0.7434325744308231
High,0.4148296593186373,0.7443082311733801
High,0.4168336673346693,0.7451838879159369
High,0.4188376753507014,0.7460595446584939
High,0.42084168336673344,0.7469352014010507
High,0.4228456913827655,0.7478108581436077
High,0.4248496993987976,0.7486865148861647
High,0.42685370741482964,0.7495621716287215
High,0.4288577154308617,0.7504378283712785
High,0.4308617234468938,0.7513134851138353
High,0.43286573146292584,0.7521891418563923
High,0.4348697394789579,0.7530647985989493
High,0.43687374749499,0.7539404553415061
High,0.43887775551102204,0.7548161120840631
High,0.4408817635270541,0.7556917688266199
High,0.44288577154308617,0.7565674255691769
High,0.44488977955911824,0.7574430823117339
High,0.4468937875751503,0.7583187390542907
High,0.44889779559118237,0.7591943957968477
High,0.45090180360721444,0.7600700525394045
High,0.4529058116232465,0.7609457092819615
High,0.45490981963927857,0.7618213660245184
High,0.45691382765531063,0.7626970227670753
High,0.4589178356713427,0.7635726795096323
High,0.46092184368737477,0.7644483362521891
High,0.46292585170340683,0.7653239929947461
High,0.4649298597194389,0.7661996497373029
High,0.46693386773547096,0.7670753064798599
High,0.46893787575150303,0.7679509632224168
High,0.4709418837675351,0.7688266199649737
High,0.4729458917835671,0.7697022767075307
High,0.4749498997995992,0.7705779334500875
High,0.47695390781563124,0.7714535901926445
High,0.4789579158316633,0.7723292469352014
High,0.48096192384769537,0.7732049036777583
High,0.48296593186372744,0.7740805604203153
High,0.4849699398797595,0.7749562171628721
High,0.48697394789579157,0.7758318739054291
High,0.48897795591182364,0.776707530647986
High,0.4909819639278557,0.7775831873905429
High,0.49298597194388777,0.7784588441330998
High,0.49498997995991983,0.7793345008756567
High,0.4969939879759519,0.7802101576182137
High,0.49899799599198397,0.7810858143607706
High,0.501002004008016,0.7819614711033275
High,0.503006012024048,0.7828371278458844
High,0.5050100200400801,0.7837127845884413
High,0.5070140280561122,0.7845884413309983
High,0.5090180360721442,0.7854640980735552
High,0.5110220440881763,0.7863397548161121
High,0.5130260521042084,0.787215411558669
High,0.5150300601202404,0.7880910683012259
High,0.5170340681362725,0.7889667250437828
High,0.5190380761523046,0.7898423817863398
High,0.5210420841683366,0.7907180385288967
High,0.5230460921843687,0.7915936952714536
High,0.5250501002004008,0.7924693520140105
High,0.5270541082164328,0.7933450087565674
High,0.5290581162324649,0.7942206654991243
High,0.531062124248497,0.7950963222416813
High,0.533066132264529,0.7959719789842382
High,0.5350701402805611,0.7968476357267951
High,0.5370741482965932,0.797723292469352
High,0.5390781563126252,0.7985989492119089
High,0.5410821643286573,0.7994746059544658
High,0.5430861723446894,0.8003502626970228
High,0.5450901803607214,0.8012259194395797
High,0.5470941883767535,0.8021015761821366
High,0.5490981963927856,0.8029772329246935
High,0.5511022044088176,0.8038528896672504
High,0.5531062124248497,0.8047285464098074
High,0.5551102204408818,0.8056042031523643
High,0.5571142284569138,0.8064798598949212
High,0.5591182364729459,0.8073555166374781
High,0.561122244488978,0.808231173380035
High,0.56312625250501,0.809106830122592
High,0.5651302605210421,0.8099824868651488
High,0.5671342685370742,0.8108581436077058
High,0.5691382765531062,0.8117338003502627
High,0.5711422845691383,0.8126094570928196
High,0.5731462925851704,0.8134851138353766
High,0.5751503006012024,0.8143607705779334
High,0.5771543086172345,0.8152364273204904
High,0.5791583166332666,0.8161120840630472
High,0.5811623246492986,0.8169877408056042
High,0.5831663326653307,0.8178633975481612
High,0.5851703406813628,0.818739054290718
High,0.5871743486973948,0.819614711033275
High,0.5891783567134269,0.8204903677758318
High,0.591182364729459,0.8213660245183888
High,0.593186372745491,0.8222416812609457
High,0.5951903807615231,0.8231173380035026
High,0.5971943887775552,0.8239929947460596
High,0.5991983967935872,0.8248686514886164
High,0.6012024048096193,0.8257443082311734
High,0.6032064128256514,0.8266199649737302
High,0.6052104208416834,0.8274956217162872
High,0.6072144288577155,0.8283712784588442
High,0.6092184368737475,0.829246935201401
High,0.6112224448897795,0.830122591943958
High,0.6132264529058116,0.8309982486865148
High,0.6152304609218436,0.8318739054290718
High,0.6172344689378757,0.8327495621716288
High,0.6192384769539078,0.8336252189141856
High,0.6212424849699398,0.8345008756567426
High,0.6232464929859719,0.8353765323992994
High,0.625250501002004,0.8362521891418564
High,0.627254509018036,0.8371278458844134
High,0.6292585170340681,0.8380035026269702
High,0.6312625250501002,0.8388791593695272
High,0.6332665330661322,0.839754816112084
High,0.6352705410821643,0.840630472854641
High,0.6372745490981964,0.841506129597198
High,0.6392785571142284,0.8423817863397548
High,0.6412825651302605,0.8432574430823118
High,0.6432865731462926,0.8441330998248686
High,0.6452905811623246,0.8450087565674256
High,0.6472945891783567,0.8458844133099825
High,0.6492985971943888,0.8467600700525394
High,0.6513026052104208,0.8476357267950964
High,0.6533066132264529,0.8485113835376532
High,0.655310621242485,0.8493870402802102
High,0.657314629258517,0.850262697022767
High,0.6593186372745491,0.851138353765324
High,0.6613226452905812,0.852014010507881
High,0.6633266533066132,0.8528896672504378
High,0.6653306613226453,0.8537653239929948
High,0.6673346693386774,0.8546409807355516
High,0.6693386773547094,0.8555166374781086
High,0.6713426853707415,0.8563922942206655
High,0.6733466933867736,0.8572679509632224
High,0.6753507014028056,0.8581436077057794
