rph_delta,discrepancy_level,account_name,consensus_index,toxicity,author_links_history
0.22337210512776512,Low,UOL Notícias,0.9423503325942351,0.009738698,288
0.1838493141024068,Low,Socialista Morena,0.9921976592977894,0.52272606,10
0.13057370154765213,Very Low,BBC News Brasil,0.458,0.005937464,29
0.029742100603835087,Very Low,Jandira Feghali,0.06542845082313212,0.1883923,8
0.32089459708015244,High,Bolsonaro Herói Nacional,0.9991507430997877,0.067380086,28
0.101694790254237,Very Low,Paulo Pimenta,0.9982698961937716,0.15932569,8
0.7771493158861955,Very High,USP Livre,0.6816208393632417,0.08479069,25
0.782596495299386,Very High,Magaligna,0.7766871165644171,0.08637348,8
0.3366820505868041,High,A Privataria Tucana,0.8818827708703375,0.011812098,56
0.496306818181818,High,CBN,0.21612046058458814,0.1269396,7
0.2017300621187127,Low,Catraca Livre,0.9583135954523923,0.010806813,53
0.22016409298041814,Low,UOL Notícias,0.8677210639827462,0.03969839,288
0.0332209357768944,Very Low,Jair Bolsonaro Presidente 2018,0.7556843513152028,0.3047732,6
0.19022004134044412,Low,UOL Notícias,0.9467084639498433,0.015079274,288
0.15766600358195793,Very Low,Mídia NINJA,0.9982471516213848,0.016838523,39
0.16687559202458058,Low,Horta Urbana,0.9870848708487084,0.33338684,28
0.1264038838008269,Very Low,Mídia NINJA,0.5223233636757694,0.04315203,39
0.4965328473544721,High,Terra,0.961218836565097,0.001633588,197
0.9483270819292184,Very High,Brasil Contra Jair Bolsonaro,0.4696261682242991,0.008419261,59
0.4600106225386749,High,Mídia NINJA,0.5441619991383024,0.20056234,39
0.50210784167419,Very High,Carlos Eduardo,0.2522639068564036,0.17545098,2
0.18423985483707186,Low,UOL Notícias,0.39887352790578595,0.0046180277,288
0.7602429407533998,Very High,Catraca Livre,0.21571428571428572,0.011120965,53
0.10115957759669253,Very Low,USP Livre,0.960496095544327,0.06579731,25
0.19480441875523014,Low,A Privataria Tucana,0.7643378519290928,0.010492661,56
0.5098741905490757,Very High,UOL,0.45830639948287005,0.19219314,263
0.06881740324269753,Very Low,Pau de Arara,1.0,0.3250515,9
0.5223033203100858,Very High,Humberto Costa,0.7958579881656804,0.06184035,11
0.4906064522056435,High,BBC News Brasil,0.9122036874451273,0.0041468004,29
0.22336095406901668,Low,Os Mortadelas,0.5909090909090909,0.36456755,28
0.22032864491550486,Low,UOL Notícias,0.9214285714285714,0.037577134,288
0.3932144598942076,High,UOL,0.9518576661433804,0.007885204,263
0.23827830384162016,Low,BBC News Brasil,0.9405469678953626,0.0072254855,29
0.3784278467278746,High,UOL,0.9388888888888889,0.05205809,263
0.45907065573264366,High,Os Mortadelas,0.9886413280908694,0.25915736,28
0.093489882437145,Very Low,Luiza Erundina,0.07329842931937172,0.19870108,5
0.6215948298220828,Very High,O Estadista,0.9946236559139785,0.26293078,18
0.13391006274876188,Very Low,Terra,0.9574468085106383,0.000333786,197
0.6357863074404144,Very High,República de Curitiba,0.976395823876532,0.103928015,13
0.034092584455941655,Very Low,Sâmia Bomfim,0.6527651858567544,0.24924077,8
0.18778153778373058,Low,O Globo,0.8910291689598239,0.026735162,30
0.3178497833698109,High,Agência Pública,0.9915966386554622,0.003675573,4
0.44239269409621496,High,Tarcísio Motta,0.987438313144908,0.06065326,5
0.1697983235940124,Low,UOL,0.9653636813458684,0.017215505,263
0.4926946244136658,High,UOL Notícias,0.9722684414864116,0.027206551,288
1.1544228336104918,Very High,Gleisi Hoffmann,0.5921052631578947,0.0001835823,6
0.2301680721702889,Low,Terra,0.4216335540838852,0.013697007,197
0.12963613608949764,Very Low,Catraca Livre,0.37480397281756406,0.015896067,53
0.16400804257033264,Low,Diário do Centro do Mundo,0.9954853273137697,0.0054034065,3
0.007350794120833615,Very Low,Catraca Livre,0.037037037037037035,0.21374844,53
0.2347516078630689,Low,UOL Notícias,0.6829268292682927,0.034748793,288
0.05251004876597101,Very Low,UOL,0.9110122358175751,0.012943043,263
0.4731684835435677,High,Ruth Sheherazade,0.9990774907749077,0.0006086686,13
0.009416252294263794,Very Low,TV Poeira,0.9861317483902923,0.3286776,14
0.6273356447403408,Very High,Chega de Corruptos,0.9972677595628415,0.3140926,7
0.1776092527401475,Low,Brasil Contra Jair Bolsonaro,0.9902865468674114,0.718943,59
0.1529243604248266,Very Low,Catraca Livre,0.9800299550673989,0.0068799187,53
0.0615808965098279,Very Low,Terra,0.9269406392694064,0.01419965,197
0.06059169046583446,Very Low,Melhor Política,0.9823442864149092,0.1373533,25
0.04694805449485413,Very Low,UOL Notícias,0.8710155670867309,0.016210219,288
0.652108181141439,Very High,Movimento Endireita Brasil,0.9932773109243698,0.112540044,1
0.23310307115777484,Low,Fato ou Fake,0.9744525547445255,0.017466826,9
0.7594308287932645,Very High,Pau de Arara,0.33175355450236965,0.7856813,9
0.10169391525423699,Very Low,GALO DOIDO -  Fan Page,0.911484593837535,0.014136819,1
0.5788876797107789,Very High,UOL Notícias,0.7606837606837606,0.009801528,288
0.20149072125985587,Low,UOL Notícias,0.9550438596491229,0.021196328,288
0.24310462599550708,Low,A Privataria Tucana,0.997179125528914,0.18079062,56
0.5963142420150691,Very High,TODAS Fridas,0.9272388059701493,0.009990019,4
0.36541009235905547,High,Bolsonaro Herói Nacional,0.9945533769063181,0.4269174,28
0.19480441875523014,Low,A Privataria Tucana,0.7515598411798071,0.00059296103,56
0.0789671364568485,Very Low,USP Livre,0.9989775051124744,0.103494145,25
0.09961252525918463,Very Low,Ultrajano,0.9971604353999054,0.010555492,9
0.20476904868890355,Low,Burguesia fede,0.997148288973384,0.0046180277,11
0.010017844209468867,Very Low,UOL Notícias,0.8149518874907475,0.015581916,288
0.3668147789389714,High,UOL,0.9296956977964324,0.0005890341,263
0.10256852214874868,Very Low,Catraca Livre,0.25736961451247165,0.0008089402,53
0.613822829062848,Very High,Terra,0.9170554691550026,0.00013449613,197
0.3482357154691387,High,Os Mortadelas,1.0,0.14082454,28
0.4166302864245158,High,UOL Notícias,0.9095982142857143,0.019854378,288
0.1322244720428567,Very Low,Gazeta do Povo,0.9769192172604114,0.0029530246,52
0.16683892309831305,Low,Jornal O Dia,0.7444933920704846,0.002261891,16
0.38286789542188915,High,Lula pelo Brasil,0.9970443349753695,0.036870047,12
0.23167722790217593,Low,Nossa Época,0.8564885496183207,0.4269174,1
0.3425554071280058,High,Dilma Resistente,0.9980535279805353,0.23271075,19
0.6718270117525417,Very High,UOL,0.9133858267716536,0.051563308,263
0.5896168904931046,Very High,Eu sou mais Brasil,0.997080291970803,0.019854378,3
0.1252285623515229,Very Low,Agência Pública,0.15519839276745354,0.32919475,4
1.1998325764363198,Very High,Gleisi Hoffmann,0.992831541218638,0.063423134,6
0.4853179517157956,High,UOL,0.9398642095053347,0.01859777,263
0.35148371135975964,High,URSAL,0.9989847715736041,0.01633588,10
0.30553027771503005,Low,Terra,0.9477408818726184,0.00013547785,197
0.28618786640708016,Low,UOL Notícias,0.8899941486249269,0.015707577,288
0.3071485343095484,Low,UOL,0.8962315674494812,0.03545588,263
0.2116850006349995,Low,Melhor Política,0.9947285187137586,0.11202335,25
0.212524918357325,Low,BuzzFeed Brasil,0.30148619957537154,0.00013940474,1
0.5262399759335058,Very High,Carlos Fernando dos Santos Lima,0.891606080634501,0.09828771,8
0.3445545541799075,High,Brasil Contra Jair Bolsonaro,0.9821029082774049,0.030859824,59
0.19424043512324546,Low,Correio Braziliense,0.9280575539568345,0.23379272,34
0.45017604217595786,High,UOL Notícias,0.8248686514886164,0.011812098,288
0.2964093860911395,Low,Bolsonaro Herói Nacional,0.9896305897602073,0.6852916,28
0.792675572140351,Very High,Luiza Erundina,0.9989561586638831,0.040183347,5
0.31973972240192705,High,Revoltados on LINE - Intervenção FFAA,0.556935817805383,0.3389984,18
0.2142610125992696,Low,O Globo,0.7901471529110684,0.021314176,30
0.4461825339531318,High,Chega de Corruptos,0.9968847352024922,0.01005285,7
0.2604136615996205,Low,Melhor Política,0.9926393270241851,0.1798404,25
0.12994464436722744,Very Low,Pau de Arara,1.0,0.035691574,9
0.10635152594734221,Very Low,Ciro Gomes Zueiro,0.9864406779661017,0.3389984,9
0.17748066603053403,Low,Sou esquerda e dai?,0.9978936282253817,0.0665887,4
0.5615303187630429,Very High,Ana Estela Haddad,0.9947368421052631,0.008607753,2
0.41296668752289695,High,O Povo,0.7654118930714675,0.000077556164,32
0.4011348657173693,High,SomostodosBolsonaro,1.0,0.008356431,4
0.5924241120818956,Very High,Fato ou Fake,0.58584686774942,0.023317585,9
0.17765471594620075,Low,Bolsonaro M1L GR4U 3.0,1.0,0.24282593,6
0.4683663246327164,High,Cartazes & Tirinhas LGBT,0.9708939708939709,0.07450261,49
0.5527302779530199,Very High,Fora Bolsonaro,0.8747323340471093,0.16331999,30
0.24904301650242305,Low,O Povo,0.9465301478953356,0.0027802412,32
0.6038513882268384,Very High,Lindbergh Farias,0.5015051173991572,0.012943043,14
0.37839435201266963,High,Catraca Livre,0.16887417218543047,0.008105109,53
0.20732430285964898,Low,Paulo Pimenta,0.9989130434782608,0.15435068,8
0.12056706035367515,Very Low,TV Poeira,0.7832957110609481,0.09568449,14
0.10169391525423699,Very Low,Nelson Pelegrino,0.9978575254418853,0.038991302,1
0.012460779274456324,Very Low,Cartazes & Tirinhas LGBT,0.9989106753812637,0.054779384,49
0.4233658299546575,High,Brasil Contra Jair Bolsonaro,0.39888682745825604,0.36095104,59
0.181990275334742,Low,Leoni Oficial,0.998914223669924,0.19893374,19
0.8107992146713656,Very High,Xico Sá,0.3599114064230343,0.3266089,4
0.8488425702050779,Very High,Botando Pilha,0.6099529253530599,0.51980776,9
0.5171411428916084,Very High,Brasil Contra Jair Bolsonaro,0.9842696629213483,0.13214645,59
0.3948335068668984,High,Cartazes & Tirinhas LGBT,0.47249834327369117,0.22579013,49
1.349026976754488,Very High,NasRuas,0.9855072463768116,0.16158698,2
0.2219704825242228,Low,Socialista Morena,0.7920560747663551,0.47119883,10
0.060971543149964405,Very Low,UOL,0.8950695322376738,0.057005897,263
0.1603138847325345,Very Low,Horta Urbana,0.9854260089686099,0.36095104,28
0.38440949397671087,High,Time Ciro Gomes,0.012373453318335208,0.17025198,35
0.3256223938921624,High,UOL,0.8529886914378029,0.027677942,263
0.12219094461740615,Very Low,BBC News Brasil,0.8570540708514606,0.0022147684,29
0.1909771822346347,Low,Vem Pra Rua Independentes,1.0,0.20195828,4
0.26114958430246343,Low,Pau de Arara,0.5788288288288288,0.30527395,9
0.46276493669589785,High,UOL Notícias,0.8999179655455292,0.009675868,288
0.05862332612194809,Very Low,UOL,0.9094567404426559,0.028031485,263
0.32089459708015244,High,Bolsonaro Herói Nacional,1.0,0.014136819,28
0.441985830165057,High,Pablo Villaça,0.7338663620788121,0.23739935,1
0.6120573863075662,Very High,TV Poeira,0.9964497041420118,0.09741997,14
0.09496707254545567,Very Low,Gazeta do Povo,0.984375,0.17631748,52
0.07771403578033698,Very Low,Paulo Mathias,0.9938080495356038,0.04240986,3
0.44239269409621496,High,Bloco do Pink Floyd,0.9731870810481413,0.11429678,2
0.0930328531665563,Very Low,Ciro Gomes Zueiro,0.9536567704561911,0.09958932,9
0.21330046823320636,Low,Cartazes & Tirinhas LGBT,0.4369602763385147,0.028385026,49
0.4606292664690316,High,Intervenção ANTES QUE Tardia,0.9827586206896551,0.23235008,11
0.24492553396046213,Low,UOL Notícias,0.8229166666666666,0.024967449,288
0.6508140817123802,Very High,BBC News Brasil,0.9481161210623842,0.016021729,29
0.203196968803879,Low,Instituto Mimimises,0.7508960573476703,0.15048122,1
0.5000562226336049,Very High,UOL Notícias,0.8580765639589168,0.01017851,288
1.080517086730537,Very High,Socialista Morena,0.6474201474201474,0.18269104,10
0.32994290772305346,High,Brasil Contra Jair Bolsonaro,0.9144062688366486,0.083999306,59
0.7017753286236893,Very High,Melhor Política,0.6568047337278107,0.038519915,25
0.18783162415915955,Low,Horta Urbana,0.983451536643026,0.021549871,28
0.8146161277071008,Very High,República de Curitiba,0.7581699346405228,0.057005897,13
0.053024129062746506,Very Low,USP Livre,0.9959785522788204,0.009675868,25
0.6581935221487487,Very High,Catraca Livre,0.8429833169774289,0.000038778082,53
0.31160419080791724,Low,BBC News Brasil,0.9690210656753407,0.016964182,29
0.8912759176471406,Very High,Catraca Livre,0.3098827470686767,0.005497652,53
0.10398752252546184,Very Low,Fora Bolsonaro,0.15896820635872824,0.39441586,30
0.22336095406901668,Low,Os Mortadelas,0.6084524549409571,0.06579731,28
0.6107723159859011,Very High,"letra, música & história",0.9937460913070669,0.021785567,16
0.2803431154359851,Low,GRUPO OLAVO DE CARVALHO,0.9988165680473373,0.004900764,123
0.022321100156761836,Very Low,UOL Notícias,0.9063893016344725,0.020231359,288
0.4371271114152266,High,UOL,0.8825136612021858,0.032156147,263
0.47257805726575053,High,Carlos Fernando dos Santos Lima,0.3508667065152421,0.04315203,8
0.054900653350243744,Very Low,Grupo do Movimento Brasil à Direita,1.0,0.011246625,88
0.6411804591723691,Very High,Terra,0.9619306594153637,0.002968732,197
0.49983878295049183,Very High,Direita Carioca,1.0,0.006754258,8
0.3786364546342634,High,UOL,0.9573883161512028,0.01426248,263
0.19315475742936122,Low,Brasil Conservador,1.0,0.0010524077,23
0.58863800627845,Very High,Idelber Avelar,0.7202889034799738,0.18364124,2
0.447008435897436,High,Jornalistas Livres,0.8215845290081097,0.200795,8
0.1742068807377524,Low,UOL,0.9789964994165694,0.015079274,263
0.3808707739574412,High,UOL Notícias,0.9498861047835991,0.017718147,288
0.11262046868282016,Very Low,A Privataria Tucana,0.9559471365638766,0.048099842,56
0.4963415780044636,High,UOL,0.9596100278551533,0.007602467,263
0.4187151821130296,High,UOL,0.925984251968504,0.022964042,263
0.3564442821142272,High,TV Poeira,0.9975429975429976,0.004869349,14
0.5420381207971424,Very High,CartaCapitalista,0.9937926753569212,0.28547668,10
0.19595748733805796,Low,Solidariedade a Dilma,0.9595835884874464,0.028502874,4
0.2122743934675112,Low,Isso é culpa do PT,0.7925925925925926,0.0070369947,9
0.39198678002616805,High,Leoni Oficial,0.31425091352009743,0.071337044,19
0.44785527620911186,High,UOL Notícias,0.9040225829216655,0.0466155,288
0.2696465534895057,Low,Gazeta do Povo,0.7024221453287197,0.010869644,52
0.32229264112570016,High,UOL Notícias,0.8820598006644518,0.038048524,288
0.5144225951497261,Very High,Décio Lima,0.7847593582887701,0.2043827,7
0.13277292329902946,Very Low,Horta Urbana,0.5396931287525016,0.147767,28
0.15881019781776395,Very Low,CUT Brasil,0.9962429555416406,0.01419965,1
0.15445028450854786,Very Low,UOL Notícias,0.8295964125560538,0.034513097,288
0.1001706116504826,Very Low,UOL,0.9376693766937669,0.018095128,263
0.24190611217181288,Low,UOL Notícias,0.7338501291989664,0.024849601,288
0.10124396902933319,Very Low,UOL,0.8294010889292196,0.019100413,263
0.4155139842060576,High,UOL,0.9467680608365019,0.023671126,263
0.16787392475356522,Low,Sudaka,0.9961389961389961,0.03828422,4
0.5720308189365907,Very High,UOL,0.6272401433691757,0.010429831,263
0.9597167255284973,Very High,PrefeiTop,1.0,0.22445217,2
0.10169391525423699,Very Low,Grupo Metropole,0.9518845228548516,0.0035184973,1
0.09441663110584242,Very Low,Brasil de Fato,0.9974779319041615,0.0000100013085,14
0.8207578784632898,Very High,Time Ciro Gomes,0.3732119635890767,0.39441586,35
0.4906064522056435,High,BBC News Brasil,0.9873096446700508,0.000034851186,29
0.18969689182612312,Low,UOL Notícias,0.9483870967741935,0.03309893,288
0.10217056230175581,Very Low,Dilma Resistente,0.3401015228426396,0.09033044,19
0.3906895103048942,High,UOL Notícias,0.8212634822804314,0.013885498,288
0.3338599964720803,High,Lindbergh Farias,0.647675180091683,0.112643376,14
0.4638684368118036,High,UOL,0.6976744186046512,0.034277402,263
0.15424228283678454,Very Low,Melhor Política,0.989100817438692,0.3234372,25
0.000768370658251416,Very Low,Brasil Contra Jair Bolsonaro,0.6771589991928975,0.1460314,59
0.32623209911267,High,Jair Bolsonaro Presidente 2018,0.8949843260188087,0.046368107,6
0.20874340859996493,Low,Terra,0.9762569832402235,0.015267765,197
0.29117081817611684,Low,UOL Notícias,0.8842504743833017,0.005780388,288
0.04571034225824122,Very Low,Brasil Conservador,1.0,0.016712861,23
0.3211269177777236,High,Carioca Rei do Amendoim,0.8393207054212932,0.0074139764,5
0.3002538291535846,Low,UOL,0.7469879518072289,0.021667719,263
0.48326672213744787,High,UOL Notícias,0.6252964426877471,0.023317585,288
0.3652078303649134,High,UOL,0.728414442700157,0.0054034065,263
0.14517174332769556,Very Low,Horta Urbana,0.9867197875166003,0.023788974,28
0.10815279273883915,Very Low,BBC News Brasil,0.983448275862069,0.00019830816,29
0.31396503757891736,High,Cartazes & Tirinhas LGBT,0.9943181818181818,0.42129645,49
0.550580965144366,Very High,Ciro Progressista,0.9420289855072463,0.040183347,1
0.2665100527628594,Low,Paulo Teixeira,0.06,0.2312681,7
0.19714240529997362,Low,Os Mortadelas,0.9505494505494505,0.47323486,28
0.41442426589775244,High,Brasil Contra Jair Bolsonaro,0.9933598937583001,0.23739935,59
0.07285297049064329,Very Low,UOL,0.9693379790940767,0.06579731,263
0.2540488528980481,Low,UOL Notícias,0.9209039548022598,0.027913637,288
0.3008887540608761,Low,Movimento Brasil LIVRE E SOBERANO-Rede Internacional da Legalidade,0.9986693280106453,0.012566062,30
0.336336762536617,High,Canal da Direita,0.9602888086642599,0.06104896,3
1.102107481674286,Very High,Áurea Carolina,0.40346205059920104,0.2330714,2
0.39080777831954255,High,Horta Urbana,0.3449899125756557,0.37751234,28
0.08598349886060008,Very Low,Jandira Feghali,0.6168741355463347,0.15600902,8
0.21260652902567567,Low,Catraca Livre,0.9798850574712644,0.15932569,53
0.13363659339210676,Very Low,Ruth Sheherazade,0.9915966386554622,0.1460314,13
0.36455875670964866,High,Política Feita com a Verdade,0.19168900804289543,0.02543884,13
0.3683468652412465,High,Brasil Contra Jair Bolsonaro,0.7920858484238766,0.32919475,59
0.32870966492750947,High,Brasil Contra Jair Bolsonaro,0.668010752688172,0.1641865,59
0.5871411952398071,Very High,Brava Gente Brasileira,0.9872701555869873,0.32236105,2
0.5963141586817355,Very High,"Pense, é grátis",0.8662952646239555,0.01847211,3
0.4933601893737128,High,"Todos contra a ""globo"" e todos a favor do Lula.",1.0,0.03592727,117
0.25383517396033967,Low,Catraca Livre,0.5421853388658368,0.37751234,53
0.523880285755359,Very High,A Privataria Tucana,1.0,0.049831573,56
0.3669861686452067,High,Gazeta do Povo,0.9930216329378926,0.0040525547,52
0.20866258358235246,Low,Em Defesa do Brasil,0.9986216402481047,0.0032514685,17
0.2593831443628801,Low,BBC News Brasil,0.8455476753349094,0.02402467,29
0.18991189999730196,Low,Zé de Abreu 5.1,0.23374827109266944,0.015833238,1
0.40753430629469894,High,Esquerda Revolucionária,0.9971949509116409,0.112643376,25
0.2352968035441004,Low,UOL,0.7567804024496938,0.0008678436,263
0.31944907836325664,High,Vamos Falar de Patriotismo,0.9985964912280701,0.3367073,5
0.39497558065708793,High,Questione,0.9913606911447084,0.2553839,6
0.3141247798348171,High,A Privataria Tucana,0.9958246346555324,0.013445686,56
0.35593264656221707,High,Jornal O Dia,0.7324656543745481,0.0029844397,16
0.5289192688902029,Very High,O Povo,0.7279885468861846,0.27975297,32
0.34525557785085287,High,UOL Notícias,0.8837863167760075,0.005434822,288
0.10831606578042252,Very Low,Fernando Horta,0.43197026022304835,0.2524482,5
0.29030586653869284,Low,UOL Notícias,0.8444995864350703,0.022256956,288
0.2879377738572442,Low,Isso é culpa do PT,0.686429512516469,0.012566062,9
0.3375684442569125,High,Correio Braziliense,0.9203125,0.019226074,34
0.10169441525423695,Very Low,Grêmio Antifascista,0.9940029985007496,0.006377276,2
0.16679346255377986,Low,Time Ciro Gomes,0.4261241970021413,0.015581916,35
0.011195649717825551,Very Low,Ciro Gomes Pernambuco,0.022598870056497175,0.25462922,11
0.09264373695742889,Very Low,Mídia NINJA,0.8525206922498119,0.16043124,39
0.5869991816234327,Very High,Catraca Livre,0.7003154574132492,0.062236045,53
0.31845696149750413,High,A Privataria Tucana,0.6804915514592934,0.31132057,56
0.2686721496294878,Low,UOL Notícias,0.9443892750744787,0.0154562555,288
0.9025685221487487,Very High,Catraca Livre,0.5258092738407699,0.09112182,53
0.25497110980527277,Low,Socialista Morena,0.8769483182936834,0.09525062,10
0.78978061248688,Very High,Jair Bolsonaro Presidente 2018,0.8428465530022239,0.45761138,6
0.3469571957671036,High,UOL,0.9726775956284153,0.004492367,263
0.3700498822187153,High,A Gazeta Petista,0.85,0.1883923,152
0.8503798759110479,Very High,Jornal O Dia,0.19968429360694553,0.12086493,16
0.8132835604139587,Very High,Cômicas Políticas,0.9970523212969786,0.02638162,6
0.41013650695643455,High,BBC News Brasil,0.4091238233164374,0.0026074578,29
0.1880596557070967,Low,Analfabeto Político,0.5863746958637469,0.036634352,40
0.23532091925911502,Low,Luciana Genro,0.00941346850108617,0.15987846,6
0.038700416274587535,Very Low,UOL Notícias,0.8414096916299559,0.024849601,288
0.29767438615467845,Low,Em Defesa do Brasil,1.0,0.0014765123,17
0.002537106127238342,Very Low,The Intercept Brasil,0.4104803493449782,0.000010676244,3
0.506839046347447,Very High,Leoni Oficial,0.14868804664723032,0.4977744,19
0.24683693469389986,Low,UOL Notícias,0.9457167090754877,0.026145924,288
0.17748066603053403,Low,Afrânio Silva Jardim,0.9807692307692307,0.20032968,4
0.11851233903287423,Very Low,Direita Paraíba,1.0,0.005026425,14
0.2017300621187127,Low,Catraca Livre,0.9757869249394673,0.2820025,53
0.39529109686291314,High,UOL Notícias,0.9304495335029687,0.01822079,288
0.11341268793562098,Very Low,Paulo Mathias,0.38558986539984164,0.00024150399,3
0.45789200472581537,High,Falando Verdades,0.06835066864784546,0.00014333164,8
0.19611472116152112,Low,UOL Notícias,0.8686567164179104,0.022374803,288
0.7588600610484749,Very High,UOL Notícias,0.9866071428571429,0.025674535,288
0.233542862095842,Low,Jair Bolsonaro Presidente 2018,0.8986666666666666,0.27975297,6
0.4667723073082445,High,Bolsonaro Herói Nacional,1.0,0.016021729,28
0.1778424049835224,Low,UOL,0.884108867427568,0.030034892,263
0.507542984199054,Very High,Aliança Carioca,0.40106951871657753,0.2820025,12
0.4485247333672396,High,Carina Vitral,0.6029277218664227,0.045625936,13
0.31491596724809684,High,BBC News Brasil,0.5532390171258377,0.00008491909,29
0.2143317548787094,Low,UOL,0.4375896700143472,0.01633588,263
0.0036789969709584702,Very Low,USP Livre,0.9911190053285968,0.20839658,25
0.022687255671895792,Very Low,UOL,0.6585928489042676,0.0466155,263
0.23636548313175643,Low,Brasil Contra Jair Bolsonaro,0.9727065959059894,0.17631748,59
0.3935202916329914,High,UOL,0.9379715004191115,0.013257195,263
0.3071839787788086,Low,UOL,0.859697386519945,0.009801528,263
0.025645196753334654,Very Low,Analfabeto Político,0.8575851393188855,0.17718399,40
0.1897807924868561,Low,Luciana Genro,0.1366120218579235,0.5921536,6
0.49283754972490484,High,UOL Notícias,0.8486377396569122,0.016210219,288
0.18991206666396865,Low,Esquerda Diário,0.12349397590361445,0.067380086,1
0.17293208086622647,Low,Brasil Contra Jair Bolsonaro,0.19155354449472098,0.37340668,59
0.17591613170074588,Low,UOL Notícias,0.9637023593466425,0.015833238,288
0.2835902787701635,Low,Correio Braziliense,0.9639423076923077,0.005529067,34
0.1880596557070967,Low,Analfabeto Político,0.7093358999037536,0.018723432,40
0.009860963619334306,Very Low,Catraca Livre,0.762660619803477,0.04166769,53
0.5778235192289619,Very High,UOL Notícias,0.9631255487269534,0.008921904,288
0.07290857246731487,Very Low,UOL Notícias,0.6151940545004129,0.009864358,288
1.0822614933934334,Very High,Cartazes & Tirinhas LGBT,0.7864923747276689,0.0665887,49
0.4828098938921624,High,UOL,0.9290780141843972,0.034277402,263
0.44785527620911186,High,UOL Notícias,0.8124494745351657,0.034984488,288
0.5177391519049227,Very High,UOL,0.7860696517412935,0.20265625,263
0.7810936169405199,Very High,Esquerda Revolucionária,0.8976034858387799,0.0056547276,25
0.9664560446429142,Very High,edita pra mim,0.9256198347107438,0.47119883,88
0.5038404559485603,Very High,Brasil Conservador,0.9980601357904947,0.20149297,23
0.2941886098277912,Low,Jornal Extra,0.81855249745158,0.0052149156,13
0.8014429415747906,Very High,Isso é culpa do PT,0.8427612655800575,0.4269174,9
0.10169391525423699,Very Low,Palmeiras Livre,0.9967923015236567,0.2359567,1
0.38722081080446774,High,Chega de Corruptos,0.9984532095901005,0.28674445,7
0.38122099096760514,High,UOL Notícias,0.7181347150259068,0.023788974,288
0.1134348938921624,Very Low,UOL,0.9805825242718447,0.005026425,263
0.1869560602176226,Low,UOL,0.6612377850162866,0.010304171,263
0.5408723990218537,Very High,UOL,0.8579881656804734,0.039935954,263
0.5125649369136569,Very High,Sociedade Racionalista,0.572139303482587,0.017718147,5
0.35422957122736476,High,Bolsonaro M1L GR4U 3.0,0.9935691318327974,0.012440401,6
1.485261585644752,Very High,Operação Bolsonaro,0.6590909090909091,0.026145924,4
0.38665351123001934,High,🇧🇷 Brasil direita Patriota 🇧🇷,1.0,0.027913637,32
0.3326585957567493,High,Grupo do Movimento Brasil à Direita,1.0,0.40614098,88
0.13569702383421015,Very Low,UOL Notícias,0.9791183294663574,0.09308127,288
0.20266586907171003,Low,GRUPO DE APOIO AO  GOVERNO DO BOLSONARO PRESIDENTE DO BRASIL,0.7782982045277127,0.004869349,54
0.16548514400737957,Low,O Globo,0.8455598455598455,0.0042410456,30
0.15942914275301914,Very Low,UOL Notícias,0.9327731092436975,0.020607091,288
1.5250280306947768,Very High,Fora Bolsonaro,0.32719665271966525,0.09828771,30
0.20968473305027246,Low,Brasil Contra Jair Bolsonaro,0.10641754670999187,0.5779532,59
0.259238491560545,Low,Liberdade de Expressão,1.0,0.011372286,2
0.392392843957326,High,Leoni Oficial,0.9950657894736842,0.11129999,19
0.27143652775881055,Low,Horta Urbana,0.5566218809980806,0.36867723,28
0.0042384185487526205,Very Low,Catraca Livre,0.5977443609022557,0.050078966,53
0.1735014609728175,Low,Melhor Política,0.6702214930270713,0.3048984,25
0.24668963911618716,Low,BBC News Brasil,0.9033232628398792,0.0013979743,29
0.09466936957015137,Very Low,Sâmia Bomfim,0.33279871692060947,0.37073207,8
0.04901651619516567,Very Low,UOL Notícias,0.9051819184123484,0.0036127428,288
0.4661892027786496,High,UOL,0.9006815968841285,0.011812098,263
0.3925861943710325,High,Bolsonaro Herói Nacional,1.0,0.011623607,28
0.6928230378348271,Very High,BBC News Brasil,0.6006768189509306,0.00016591127,29
0.8576102438754345,Very High,Ciro Gomes Pernambuco,0.970074812967581,0.11429678,11
0.1016946652542371,Very Low,Sou esquerda e dai?,0.9711451758340848,0.06500591,4
0.014030206374711068,Very Low,UOL Notícias,0.2602739726027397,0.026499467,288
0.29223397256630385,Low,UOL Notícias,0.9627815866797258,0.0046494426,288
0.18275463132372305,Low,Canal Nobre,0.9901153212520593,0.0055918973,6
0.297487591008416,Low,Eliane Brum,0.5704918032786885,0.23379272,3
0.4499347447710788,High,Perolas dos Coxinhas,1.0,0.05304765,244
0.04670263193770163,Very Low,Marx da Depressão,0.9957671957671957,0.055274166,7
0.027100408958937394,Very Low,Cartazes & Tirinhas LGBT,0.05236907730673317,0.09741997,49
0.8043790891037725,Very High,USP Livre,0.70625,0.028974265,25
0.3351788774356493,High,Índia Capitalista,1.0,0.006125955,4
0.16184672712243642,Low,Brasil Contra Jair Bolsonaro,0.9943872778297475,0.45761138,59
0.30058189483186676,Low,Ruth Sheherazade,0.968,0.002450382,13
0.4082767619280066,High,Intervenção ANTES QUE Tardia,0.996222851746931,0.6020386,11
